Loan_ID,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Interest_Rate,Loan_Term_Years,Subordination,Collateral_Value,Sector,Region,Assigned_Credit_Rating
15361,0.5435709993470719,0.8517501715128759,68126.62761621855,320070.20765253727,11.237258459485265,15.0,4,688095.4342333007,Technology,Oceania,C
15362,0.12462220070414456,1.145666407287187,199238.40860568112,278827.6672801583,6.048887367314543,7.0,3,987270.7114250027,Healthcare,Southern Europe,A2
15363,0.1681926964668384,0.8080271638662301,127923.14773543373,425410.03628340986,4.96019443454245,7.0,5,748551.0950152467,Telecommunications,Northern America,Aa1
15364,0.14120221729202223,1.0861923261886781,129589.26691710917,159346.30869087257,10.828750866114248,3.0,3,249004.1949403121,Energy,Central America,Caa2
15365,0.5215549782882013,0.8470906048319901,173645.0489917966,145621.4356117681,7.324321108035902,3.0,4,836593.1372610596,Agriculture,Northern America,Baa1
15366,0.1053037116851597,0.5747681740720276,119134.33820312277,423974.48907588155,5.810565404524034,7.0,3,512852.37956068426,Utilities,Southern Europe,A3
15367,0.5308285777485241,0.6034984482416551,67702.93209218731,114595.89121924186,9.706285434310624,3.0,5,508925.3967609021,Retail,Central America,Ba3
15368,0.32563389768563344,0.5326730269657258,101819.31457113332,374290.4913326909,7.89109430939733,7.0,3,834597.6597620413,Consumer Goods,Oceania,Ba2
15369,0.10201263942698538,0.6367203184028951,158350.21311717853,99617.19921225362,10.211963678645038,30.0,5,538997.2794318508,Manufacturing,East Africa,C
15370,0.30082258860602096,1.125529869909304,178316.2345353763,438469.2292364825,8.325220753456769,7.0,3,333998.11444694694,Telecommunications,Southern Europe,Ba2
15371,0.1934004205225178,0.9551386321602797,76444.65024971019,420336.45340945246,6.733965082137078,0.5,2,929457.8948033855,Consumer Goods,Central America,A1
15372,0.41220024373608155,1.0171998544180378,74535.79490366286,394794.20942658425,7.393267566629277,7.0,2,82834.5015096288,Telecommunications,East Asia,Baa1
15373,0.4396793949608233,0.9351630208753294,85693.39505532527,248278.2834989452,7.0344463861994475,3.0,3,661199.5602213826,Technology,East Asia,A2
15374,0.34376378520249995,0.7705775044968434,131355.8189755502,21750.41448252707,5.377732105355728,30.0,3,787579.6055427006,Agriculture,Northern America,A1
15375,0.12025976271983499,0.6518027929572011,77346.54115307867,70570.2751375967,7.78976821491349,3.0,3,60728.82062377191,Transportation,Southern Africa,Baa3
15376,0.428064402183601,1.1479302088068815,181833.27732830073,231019.5257568561,6.101157112381755,30.0,2,242026.05230978565,Finance,Western Europe,A2
15377,0.5210193918027606,0.860380847090615,196261.2900817734,26605.58398564071,8.88405102424474,0.5,2,231008.14092428604,Real Estate,Southern Europe,Ba3
15378,0.46016213866320077,0.8367699168455576,145450.38682408794,36418.85925275927,4.4328737994757255,30.0,3,890378.8582404022,Utilities,South-East Asia,Aa1
15379,0.5149789594776593,1.197272862015482,194950.94832888167,67124.39968085912,7.2132550226612855,3.0,1,653806.51955846,Consumer Goods,Western Europe,Baa1
15380,0.20025476177544374,0.7687509918719335,78934.57964487586,134119.11529235015,7.282062407766832,15.0,3,224777.8907878415,Energy,Southern Africa,Baa1
15381,0.5444439698282413,1.0978877204245672,168578.96004154233,375914.78077592445,11.074581457887634,7.0,3,910684.2897360217,Agriculture,Northern America,Ca
15382,0.2610967253239814,1.1036408422217994,145335.58877360882,28751.28540626039,9.876731481916808,3.0,2,251259.58375454706,Consumer Goods,South-East Asia,Caa1
15383,0.10670240712599552,0.6628691472504569,74742.6112128863,491901.50070137955,4.572159491527275,30.0,5,665399.085444937,Consumer Goods,Oceania,Aa1
15384,0.5216958231645353,0.5663877846451135,84129.23764159344,140545.61269055086,8.0142571557109,30.0,3,457900.7059934436,Retail,Central America,Ba1
15385,0.5709106344823633,1.1829340810011049,113066.36330557548,163497.90012727462,8.958959839173884,7.0,5,106635.7616150235,Transportation,Southern Europe,Baa3
15386,0.42777909870867437,0.7981278048948968,164579.36721086755,127703.01948206271,7.604975492646738,30.0,1,755715.8277633275,Telecommunications,Central America,Ba2
15387,0.21571831523171234,0.5015542254071369,178277.78576490065,303183.43604183086,4.672439850152034,15.0,4,334414.8828233677,Finance,Central America,Aaa
15388,0.2258722321412652,0.849312483680271,137770.99743775604,14616.180470492172,10.005503968687302,3.0,2,366411.38692809816,Manufacturing,Western Europe,Caa3
15389,0.33329643671780973,0.9335102546232152,152667.98327813606,51316.9152231051,10.648688709718868,15.0,3,222424.24182151697,Technology,East Asia,C
15390,0.5489155398007097,1.043261773213624,74854.4213945453,53894.832328707496,8.8177372898507,3.0,2,806225.399143837,Technology,South Asia,Ba1
15391,0.1747988280737792,1.1600594827565471,155982.16346228932,333943.55062174634,6.699904658307003,30.0,2,168423.7906017388,Transportation,South Asia,Baa1
15392,0.5129868347917435,1.140619440261824,132846.56820857362,168113.26011645095,10.743906326780971,7.0,2,226038.9312826968,Utilities,Middle East,Caa3
15393,0.24565140435257518,1.158095074038408,67896.55389186935,221559.62279880772,7.063528579403985,15.0,4,412615.7332131639,Real Estate,Western Europe,A2
15394,0.5042930847145489,0.522487603781631,191531.78517240795,475236.80992022186,7.885230425567517,7.0,4,157335.55485651834,Manufacturing,West Africa,Baa3
15395,0.5601355988007694,0.9982418936813273,117186.13360052575,104021.22402689322,6.6623358181238395,15.0,2,121675.31873562111,Manufacturing,Southern Africa,A1
15396,0.3137469359971601,0.6581005739639806,165058.54330813972,39747.41023122266,8.972341583491822,3.0,2,526474.139203465,Consumer Goods,Middle East,B2
15397,0.28252532705276545,0.6312868810439578,119354.17035725205,223504.49864308027,10.13453375968944,15.0,5,954024.5434281344,Transportation,Central Asia,Caa2
15398,0.5011106594856509,1.060222998019475,188599.24177720599,86216.24014267519,5.945573612103907,15.0,4,803760.2670526289,Finance,East Asia,Aa2
15399,0.364741441189697,0.791990782421016,54017.49538842571,76605.28850165807,4.9682457514501275,7.0,2,185338.26195595093,Consumer Goods,Oceania,Aaa
15400,0.4422245242315985,1.141620053047635,122846.28638099482,208015.381114294,10.702014762818182,3.0,1,591721.5384781978,Telecommunications,East Africa,Caa2
15401,0.4114146184805898,0.5297045635569946,34276.3503501748,336477.3221633388,9.71425352475084,7.0,2,795626.1285089089,Utilities,Northern Europe,Caa3
15402,0.17644442282239817,1.0615265806410141,63556.91073147939,125211.69072775762,9.744715875652723,7.0,2,153488.18321711215,Real Estate,Western Europe,B3
15403,0.5223951801447808,0.5957840878978169,77774.50578263082,438602.1281268109,10.31359236417794,0.5,4,91095.89637730131,Utilities,East Africa,Caa1
15404,0.1978875557065681,0.6236040410954891,110343.71208654899,184411.73374833434,10.051826317009835,30.0,2,892193.8438045379,Real Estate,Middle East,Ca
15405,0.5661410720353904,0.8341462008671492,169429.35176209637,467353.889845403,5.922848472373236,15.0,3,252593.40884898457,Retail,Oceania,Aa3
15406,0.22528564571107393,0.7769129586109597,109331.2650963037,248735.6627488286,7.428844284703589,15.0,2,502899.1618604375,Manufacturing,Southern Africa,Baa3
15407,0.46694048663687093,0.8403206142900697,125401.823916427,364735.2571180788,5.957015076750512,7.0,3,216657.99656603846,Telecommunications,Middle East,Aa2
15408,0.24232769674679602,1.1580185654217385,187089.24131582276,425263.3454128135,10.822361899276201,3.0,5,57179.96658356861,Telecommunications,Central America,Caa2
15409,0.2588927042934319,0.9601722548945011,158610.51896535038,267211.3380927347,7.101075454853593,7.0,3,518078.3199018262,Transportation,Southern Africa,A3
15410,0.2550009263911527,0.7032165672894004,38534.57599661878,425910.1083887335,8.174293009493244,15.0,3,440729.6984150243,Healthcare,Southern Africa,Ba2
15411,0.4739461270130416,0.6210360986224914,59998.640422664655,192100.98438776674,7.555096272289894,3.0,4,729219.1720636482,Real Estate,East Africa,A2
15412,0.3784075589846966,0.7940323925916535,36496.97706231543,184885.01682158103,8.988138299132212,3.0,3,858841.2415967722,Manufacturing,North Africa,Ba2
15413,0.5414762279237486,0.8161487190874163,41739.564332342416,398061.3781646315,6.283332949704327,3.0,1,150208.76793170313,Energy,South-East Asia,Aa2
15414,0.25368635960202246,0.9209060869296612,87605.31633795108,124428.51372958577,7.331607516174811,0.5,1,179931.51216125142,Finance,Central Asia,Baa1
15415,0.4459962610283722,0.6862018924778376,153735.9456572631,359934.0531129198,9.439965808952866,7.0,5,950750.6626127515,Consumer Goods,Northern Europe,B3
15416,0.4764742998315553,1.0372564729677718,71539.99177099986,43158.04377256371,10.768124238105,15.0,2,423769.3517788363,Finance,Southern Africa,Caa2
15417,0.1757410565149791,0.5689221718355671,96688.6646201614,319634.406560788,10.345829288639546,15.0,5,953178.6390596933,Technology,East Asia,Ca
15418,0.30029467865990556,0.8923173545204581,96958.69244541529,471245.3088799687,7.267754760174727,7.0,3,345043.3751594428,Utilities,East Africa,Baa1
15419,0.34140874717520553,0.9364721572708778,130352.11355818997,230950.6140314226,6.248212151933442,7.0,3,354222.1119641643,Utilities,East Asia,A2
15420,0.2778436949471872,0.6447821067456017,181796.23121805637,210902.68228239103,8.536994011226422,3.0,5,709913.3267338213,Finance,Southern Africa,Ba2
15421,0.2610562979845691,1.0782079453497349,197148.63818320032,272567.72693245905,6.839332204997777,3.0,3,105995.96794083304,Energy,Northern America,A3
15422,0.443209946998821,0.9308024876453742,132783.86393573985,361185.2068727154,11.390773751306158,0.5,5,418838.0013782978,Consumer Goods,North Africa,Caa3
15423,0.2079331988297443,0.9520055502535809,115861.98157256891,182623.9730289162,9.339017748188786,15.0,3,386676.8620006371,Manufacturing,Northern America,Caa1
15424,0.45469537262556436,0.8484204540344069,145918.86645564385,5064.355579044259,7.707957730304946,0.5,4,44986.68697341509,Transportation,East Africa,A3
15425,0.5675220981953653,1.136715952023437,143565.3120617438,253531.9315747967,7.767045582666316,15.0,1,319491.6107138858,Retail,West Africa,Baa1
15426,0.38259876058887554,0.985749307041337,119070.79665489896,212542.6894881668,5.085382830161275,15.0,1,404524.03273754974,Real Estate,Northern Europe,Aa1
15427,0.405717118369737,0.7672848954270337,155282.5707989743,268688.0155281462,6.074664158168644,30.0,4,67413.36685460569,Retail,Middle East,A1
15428,0.13446635106204455,0.6670241214488604,113516.13850743412,359079.5792347641,5.150707003255929,0.5,3,29939.508703224303,Finance,Southern Europe,Aa1
15429,0.5322384518089142,0.5497431723764411,199397.93246284788,145278.57108700092,6.100528194204337,3.0,4,603865.8604637159,Energy,Northern America,A1
15430,0.24272389359993277,0.6157525860262517,38329.54158597402,255103.5400390659,9.387599613342312,0.5,2,213780.64325719874,Manufacturing,Middle East,B2
15431,0.4075255827642824,1.1948780664585619,105346.65570046118,130427.43139168115,5.32386592461692,30.0,4,368945.895648384,Consumer Goods,Eastern Europe,Aaa
15432,0.5895560848724012,0.7847368271941482,97494.13846394897,232376.58508885716,6.583169748259541,7.0,3,89258.77101757377,Retail,South Asia,Aa3
15433,0.39775130028640393,1.1290810590941847,160951.67268096824,175546.85781751628,9.054093206740454,30.0,2,109888.2450586158,Manufacturing,South America,B2
15434,0.46235474373218877,0.6193985498196851,62440.310589260596,187675.44389642958,7.709337031553033,3.0,5,162894.87963963393,Consumer Goods,Northern Europe,Baa2
15435,0.322659809111876,0.7977526099385948,103792.83466131343,291783.7200893812,7.760132215992029,3.0,5,39512.542167169464,Utilities,Southern Europe,Baa3
15436,0.13018292175752869,1.1723629269234142,148650.57123135182,346357.44100196875,10.743770617192602,7.0,3,764759.8753789499,Consumer Goods,Southern Europe,Ca
15437,0.4987996747448943,0.56379257599351,132542.6172738579,11265.956203439968,7.418988895171765,3.0,3,907094.3727340637,Manufacturing,East Africa,Baa1
15438,0.11749942063199284,0.915788998668752,122670.71135102511,438937.413553858,10.018907004385367,30.0,3,526921.2910198043,Manufacturing,Central America,Caa3
15439,0.4503289144439271,1.1434203304874115,103942.37250899064,185346.0272328636,12.130512799081131,7.0,4,818266.1913491448,Transportation,West Africa,C
15440,0.11146078657481848,1.1647783610679754,157841.49604147306,323587.1097841008,10.852633622446088,7.0,4,144197.6708799735,Healthcare,Eastern Europe,C
15441,0.5311526182883353,1.0922052339782429,139892.27174474607,65584.25293905142,8.240405348172215,3.0,3,454782.70874335594,Agriculture,East Africa,Baa1
15442,0.1788180179164903,1.0991541026521046,178700.87430882233,287870.75989165495,5.812948534065285,3.0,5,151563.76334972595,Retail,East Africa,Aaa
15443,0.35713574772127554,0.9565280678822259,154609.81069647343,340837.4676303828,5.112772518871149,15.0,2,995334.5064218997,Manufacturing,Central America,Aaa
15444,0.3985753522415737,0.6542961756664948,53869.285956457024,82931.83265926199,10.62514993610068,15.0,2,67550.96046493188,Real Estate,Northern America,C
15445,0.3287727036867061,1.0114749811394437,135321.46709998557,456516.6278608059,7.1367814586695015,15.0,4,449554.38926912815,Technology,Western Europe,Baa1
15446,0.27038174467444365,1.1848691251211063,37571.53364861893,379945.8714873309,7.625940745506836,3.0,4,121127.16313272936,Consumer Goods,Western Europe,A3
15447,0.33390714809048583,0.8681534602709675,95853.04658979084,269290.18248344475,10.51582750940052,15.0,2,77976.04898126122,Retail,Oceania,Ca
15448,0.2557078769405794,0.6824881513538308,100029.41014270193,87202.68777886602,9.163577661879158,3.0,2,737630.5237131404,Manufacturing,Southern Africa,B2
15449,0.3190611735404316,0.9014297474354984,175330.09358374632,433447.9278606478,8.56156838754704,3.0,1,89326.35320189188,Telecommunications,Central America,Ba3
15450,0.2794564954990153,0.9834272493684315,60663.19015211629,38969.85453079806,10.8013215955281,3.0,2,33714.96934314133,Finance,East Asia,Caa3
15451,0.3831024117535726,0.6457962165970892,139402.05583695852,62009.92121575973,5.079190409277171,7.0,2,950150.5262212153,Consumer Goods,Oceania,Aa2
15452,0.21896208112249174,1.0034325433265958,62705.79383955854,350596.24765448977,10.05978274348642,0.5,4,192917.8403593465,Manufacturing,North Africa,B2
15453,0.5943282774570062,0.9112030012190744,191273.92570362502,130661.12151351686,7.370128212416892,3.0,3,845993.4753928396,Manufacturing,Middle East,A3
15454,0.3504349766910828,0.9286449364036365,120014.47855019628,232362.36022015405,9.156956931557078,3.0,3,953450.8969253608,Real Estate,Northern America,B1
15455,0.19708103870725482,0.7141915508178839,150396.34002084128,271760.51083375566,8.178822009448151,15.0,4,754452.5787995933,Finance,South America,Ba2
15456,0.3385333747836362,0.6086867670778408,139912.71638109122,231825.908574954,5.07706813591108,7.0,2,112772.33125484033,Retail,Central Asia,Aa1
15457,0.5332075647624122,0.9364149267139599,81618.54907488116,46527.3599959878,6.618558010058564,3.0,4,178769.36307310654,Energy,Southern Africa,Aa1
15458,0.1109033965621978,0.9103630924068002,183203.61927193156,370049.84712110145,7.219992737717462,3.0,2,187341.8288504317,Manufacturing,South-East Asia,Baa3
15459,0.43977705955364443,0.7366085313996634,136632.27368166274,123795.15284151502,9.176763468816873,30.0,2,657402.0922110007,Healthcare,East Africa,Caa1
15460,0.373983898396964,0.7071255672821211,116754.06329758208,370573.1820317223,10.084824504302304,7.0,4,187769.48897449707,Utilities,Southern Africa,Caa2
15461,0.18477899718506777,0.7430711231635988,119821.31788642668,433318.93891699717,10.24608013797971,7.0,5,39677.36772271856,Consumer Goods,Central Asia,Caa2
15462,0.5087382196524604,0.8429183369491741,181417.38910417474,270505.0435678885,5.670056196481337,30.0,2,463973.43855649506,Technology,South Asia,A1
15463,0.2844423111870028,1.1823738145778129,40050.31038182592,354656.3371116475,11.048742729803932,7.0,3,593186.1222492618,Technology,South America,Caa2
15464,0.24690101440775372,1.0344952354183445,96140.55565548482,23284.204105865232,10.04944906736411,3.0,3,465803.02855076094,Agriculture,Central Asia,B3
15465,0.5140625959284505,1.096217817415842,173076.67972923222,23190.317942762154,10.388393339515652,3.0,2,494254.9902413182,Technology,Southern Africa,Caa1
15466,0.41926252309583234,0.8539546982324717,36377.5919773683,102595.3330202742,7.618376644103911,3.0,3,462256.2245557745,Consumer Goods,North Africa,A3
15467,0.5491295418374122,0.8682865282451439,138660.80728476302,182399.72929238412,10.962342683053926,3.0,2,272781.4723079749,Technology,East Asia,Ca
15468,0.41494185183559973,0.6430272630059193,98554.9111337774,95478.00338904043,7.831592594693033,3.0,3,956336.3716304775,Retail,South America,Baa2
15469,0.4704088289660576,1.0047320854107546,64779.18998534511,319305.333424638,11.753906614015959,7.0,3,839704.9176815865,Telecommunications,East Africa,C
15470,0.5182229481298064,0.7951088040534453,133938.827433691,142059.3703807659,11.260314371446476,7.0,3,329623.89972087636,Transportation,Southern Africa,Ca
15471,0.12736981795496846,1.019712801172398,171280.37050922986,423646.7575667037,5.21120221260217,7.0,1,49276.0014113041,Finance,East Asia,Aa2
15472,0.4880244794346902,0.7863387669188378,109447.72423886463,282498.8806302101,6.809014781337722,15.0,2,859417.5107766695,Consumer Goods,South Asia,A3
15473,0.40685324092478836,0.5759620310497356,54945.35620157255,192149.36898031706,10.11683763033937,3.0,1,744805.9634087576,Healthcare,South Asia,Caa3
15474,0.13475389825759662,0.6211375814501184,82045.70736973366,447073.6924098777,10.211585927273923,3.0,3,90436.54334004247,Retail,South America,Caa2
15475,0.3542889609343576,1.0680990546522784,196830.0525083329,415039.7154314729,7.4051850021829315,30.0,3,701034.5294950041,Finance,East Africa,Baa2
15476,0.14122903899197695,0.6810315426912528,48885.62074305578,410917.39737119596,7.59707819564317,0.5,5,458088.2018720872,Energy,Middle East,A3
15477,0.4679736008616112,0.6850480957969485,57321.55343156008,365533.868258075,10.196059058743392,7.0,2,139047.8110380945,Energy,South-East Asia,Caa1
15478,0.37325085694894156,1.1505576630016319,198330.23414467808,309036.096602274,8.28977840014555,7.0,2,727466.6985132872,Transportation,Eastern Europe,Ba1
15479,0.5767867687061486,0.9603449360067946,179957.242026946,186577.58260258063,6.275826134937713,0.5,2,362144.52795609034,Consumer Goods,Northern America,A1
15480,0.19156768578588493,0.5800152877190494,150211.88660507702,214187.2111355957,9.767534129312992,3.0,3,911334.3943963267,Real Estate,Middle East,Caa1
15481,0.40301672626018925,0.6005096890923539,55667.1530883758,325326.37655213644,8.09442246091816,3.0,3,52458.14926501295,Retail,West Africa,Baa2
15482,0.20579106728524568,0.6906572029041955,70893.35547477432,90571.3096434809,10.055674418647238,3.0,2,937953.2884662246,Finance,East Africa,Caa1
15483,0.4070324923636992,0.915796981478643,60630.974691101495,414768.23761540174,5.588687564558489,3.0,3,97098.75906951782,Retail,Western Europe,Aaa
15484,0.4613248511804282,1.0269778289339708,137262.3253518013,469641.7590994325,8.23073526230007,7.0,4,45789.6289130565,Telecommunications,Central America,Baa2
15485,0.46115216466476927,0.6921475104172379,97807.71091586533,53504.36004006495,8.939369697373657,15.0,4,585978.381103892,Consumer Goods,South-East Asia,B1
15486,0.5075369953413049,1.109449426190475,38122.45315316592,16115.562122622145,7.64835864642519,3.0,4,614450.9545920586,Technology,East Asia,A2
15487,0.5267751139791583,0.576426125218904,79519.6914635057,75636.58642313234,7.845756885853238,15.0,2,205672.44096341424,Consumer Goods,East Africa,Baa3
15488,0.13863586313358853,0.6453194176302257,176311.04843099072,381151.7896097659,6.472450983969101,15.0,4,877227.9729541955,Telecommunications,Middle East,Baa1
15489,0.27163357853620207,1.1793254448000141,165327.1966804929,58374.146733084155,7.333326217844709,3.0,2,804006.0278482969,Telecommunications,Southern Africa,Baa1
15490,0.4435612601799028,0.5943214045575603,139312.00667476642,189263.5300321829,10.659866859634882,7.0,4,289752.72042507114,Consumer Goods,East Asia,Ca
15491,0.34929314369560605,1.1216779154066676,44542.39741300372,36246.18989209461,9.007710380940255,3.0,1,448644.4697692381,Manufacturing,Middle East,Ba2
15492,0.19533797337739575,0.9927545527828667,180074.43925372328,219115.79868176626,8.604756146952466,7.0,2,785481.7795341562,Energy,Eastern Europe,Ba3
15493,0.37635478508334896,0.5511609634491947,120868.02748720332,303910.23897261865,4.883289391019926,3.0,3,835028.2456980828,Utilities,South Asia,Aa1
15494,0.3037178263830719,0.8385947802299607,114077.92170510799,316112.2520865825,6.036470240304244,7.0,3,798307.0651096032,Transportation,East Asia,Aa3
15495,0.2950191388271526,0.8632855472013644,188790.80808697807,261863.0962424916,6.273820933555509,7.0,5,275242.8531420765,Energy,West Africa,Aa2
15496,0.5048768587178319,1.1524977419910862,31503.484577263112,469363.4159271285,7.963688937831948,3.0,2,767664.8638659487,Manufacturing,Oceania,Baa1
15497,0.30379916691609066,0.7947732151540181,124502.52516191144,267912.58260567964,6.187923526342502,7.0,3,636277.4005227501,Consumer Goods,West Africa,Aa3
15498,0.11322725274021209,0.8127345308249931,164511.54650208005,430322.8213610014,6.475424567013645,3.0,3,530973.2966175699,Manufacturing,Northern Europe,Baa1
15499,0.12903166944554564,0.5787386283504647,40827.3806914374,496547.7437162266,5.923891054383128,3.0,3,963947.9458544389,Retail,East Africa,Aa2
15500,0.5281220208458102,0.9474207944063637,90719.25146052777,118723.97209129171,4.945039647538653,15.0,2,602051.9716486218,Utilities,Central Asia,Aaa
15501,0.5803004050062607,0.6476278831223676,196172.48136835019,136440.03119197648,6.751753903807565,30.0,5,870050.4768179115,Agriculture,Middle East,A3
15502,0.44420466822785376,0.5542732807565948,66003.6287816301,263325.41905121814,9.064811586843314,7.0,5,754814.7580519412,Healthcare,West Africa,Ba3
15503,0.28218414705004013,1.1978433000495556,120300.5036790124,95277.29938305155,9.657925551410283,15.0,4,54633.35585885094,Retail,East Asia,B2
15504,0.5693001578973638,0.6887407395739636,156831.73442587437,284241.9088865745,7.915279502211403,7.0,4,274262.7558702186,Telecommunications,Central Asia,Baa3
15505,0.43140154318786794,0.5987372155901628,96363.55492617904,343773.0038889157,9.451530397722783,15.0,3,613070.410459236,Agriculture,Northern America,Caa1
15506,0.5221667745996689,0.9896432622180233,99338.45193181513,34896.78676172615,7.396360871912695,30.0,4,443912.73528581695,Healthcare,Eastern Europe,Baa2
15507,0.48292615201850464,1.0751775091453313,40755.6198575558,342290.4768590629,9.577532027806159,15.0,3,955938.9144192213,Energy,East Africa,Ba2
15508,0.2895696578862962,0.5448542451884427,62315.86923151059,83936.09541848092,10.010511470039974,30.0,2,587781.8646419941,Telecommunications,West Africa,Ca
15509,0.33935110042539274,0.573775315228851,179703.56833764998,153162.71072370975,5.086384916948113,3.0,4,929793.5378938714,Manufacturing,West Africa,Aaa
15510,0.19306607718404975,0.5631216765074321,169113.99887084766,370710.8616405051,7.46172288728874,3.0,3,213830.50680140482,Healthcare,Southern Europe,Ba2
15511,0.24600705022036704,0.5328715123257578,81788.54878472161,85977.04801101617,6.977807706815503,7.0,1,898783.8787460456,Telecommunications,West Africa,Baa2
15512,0.48906283064326084,0.9616195350439987,94890.92082675677,268183.1088161914,6.211878624543548,15.0,3,541770.2298954352,Healthcare,South America,Aa3
15513,0.5469891959415542,0.9118192328175548,104869.77201574782,296641.77657628275,7.8206634317624975,0.5,3,221934.97327771012,Technology,Northern Europe,Baa2
15514,0.4622302116257059,0.9639646595919531,88810.41680662581,86357.14721587009,10.572270758682764,3.0,1,396326.1535513191,Energy,North Africa,Caa1
15515,0.3325868483283192,0.8539670142919267,141164.9897106724,141016.8156050538,8.143585744940362,3.0,2,969140.4228507576,Finance,Central Asia,Ba1
15516,0.14325463446987377,1.0722553797839072,32180.833248176816,305199.64125849266,6.215904730764932,15.0,2,959884.4785248574,Energy,Northern America,A1
15517,0.1284739743492241,0.8826678117490028,179628.56950665487,233293.26125265623,4.181956188519743,15.0,1,31759.415219307717,Energy,Western Europe,Aaa
15518,0.2871627823064269,1.1431228543597374,81110.34590394527,331690.7603966024,10.850522528528836,7.0,1,314335.32001149096,Energy,Southern Europe,Caa3
15519,0.3319108593838316,0.8399539727527954,178303.48851047768,428084.85610834893,10.354878276113471,3.0,2,900341.6936819609,Technology,Western Europe,Ca
15520,0.4045603111066485,1.0534610628481191,107245.58899595882,71841.8418521742,8.606639198587292,7.0,1,42194.278387386235,Manufacturing,Oceania,Ba3
15521,0.10324476069349861,0.7851522475785438,161976.26859015238,39963.19342745006,6.183030428950285,0.5,4,957366.2242791223,Technology,Middle East,A1
15522,0.5948614452331532,0.80465672634351,170382.57261497984,335029.65157437447,11.253521352573898,3.0,5,394101.57568007713,Consumer Goods,North Africa,Caa3
15523,0.28196944170202143,1.0942944316665417,81219.1000173096,386468.60527460865,11.01736594103828,15.0,3,123661.78828046034,Technology,East Africa,Caa3
15524,0.5240473319005607,0.5753618847503643,138855.21754987346,227406.9593651567,9.014055354479876,7.0,3,308131.8267778318,Retail,West Africa,Ba3
15525,0.36748335283270217,0.8954424284882456,133260.3759161566,199985.1874954768,11.213648217890654,7.0,5,810081.027162687,Retail,East Asia,Ca
15526,0.16521972726667325,1.0084355274451497,110922.39732586697,300402.0692753852,6.647498486794425,15.0,4,998455.5887551822,Manufacturing,Oceania,A3
15527,0.498782776267261,1.0252944307919374,109826.67507253609,277969.7063718904,7.13250055341571,7.0,3,142471.59392493256,Agriculture,Middle East,A1
15528,0.454913537459938,0.9140454690189828,81884.55595741144,247634.49210363266,7.745387418259466,3.0,3,641187.5452946092,Healthcare,Northern America,Baa3
15529,0.36371804246461403,0.8136451389116597,82732.38697335354,410259.0384775687,7.800035049376225,15.0,4,926056.1721220053,Agriculture,South Asia,Baa2
15530,0.35727654566689004,0.6825477107067304,123185.77340624593,90882.72771573378,10.752274496469202,3.0,2,900714.6198989871,Telecommunications,Middle East,C
15531,0.14373980287546403,1.1365983647478854,35486.005058189134,342198.41121744044,7.273772032622819,15.0,4,389524.68930927955,Transportation,North Africa,A2
15532,0.42792447428693703,0.7588515632649278,188722.94493570275,371963.1710317969,6.525527853157943,7.0,1,867116.2999670173,Retail,Central America,A2
15533,0.5556225778771499,1.059294461973342,140496.48490486288,451144.4951962058,10.370366723669079,7.0,3,199671.76663447625,Utilities,Northern Europe,Caa3
15534,0.14662245961067918,0.5221659290738454,105385.40177107973,472824.60027776513,7.626332520416085,0.5,2,635800.9161569971,Healthcare,Eastern Europe,Ba2
15535,0.23175572532445246,0.6625184502806264,40507.020362761716,256393.48602493686,8.6283090500176,7.0,4,602019.8242162406,Healthcare,Oceania,B1
15536,0.5511539867210494,0.7419093550188858,137102.1267209219,219651.80800773363,10.26115663497803,3.0,5,785055.6583235896,Energy,Middle East,B2
15537,0.24217195490989665,0.970101844317143,33016.25266650805,254434.73918721327,5.23668890894883,30.0,3,236706.1460747126,Healthcare,East Africa,Aa1
15538,0.42697183608996314,0.7235315650133237,145577.42316564295,367626.7350665434,10.43211243983475,0.5,4,632562.9303779597,Real Estate,Eastern Europe,Caa1
15539,0.3674090824715721,0.528954660573515,42329.15607907698,13499.827543466467,10.021382778044083,7.0,2,614320.6810099477,Transportation,South-East Asia,Caa2
15540,0.39816380250193106,0.6217072612378113,141537.37225916825,91201.24804894016,6.030894099327212,7.0,3,93381.480560363,Retail,Middle East,Aa3
15541,0.30789445078862654,0.6814157466585282,99000.92027957625,454294.8289911303,6.080442842029329,15.0,4,337286.05180196866,Energy,Central America,Aa2
15542,0.24999573527685556,0.6232332359550733,142646.84412446545,101740.16674391595,9.481140052404452,15.0,4,215363.66663428504,Finance,East Africa,B3
15543,0.12426672536483449,0.6426071920987934,53544.545347462015,118099.26203135126,7.766587981547888,7.0,5,999596.0583051471,Transportation,South America,Baa2
15544,0.4721404696470821,1.038269858471348,49955.09456531935,470034.8466957814,7.224361244116675,3.0,4,990693.7218368746,Consumer Goods,Southern Europe,A1
15545,0.47304673109711337,0.7884235507653221,72062.08697167897,150668.76023435124,11.543568403219297,3.0,3,259907.98495881088,Finance,Eastern Europe,C
15546,0.4353628700393616,0.7836254712675477,99956.92409795274,148769.15675386167,7.892896519081699,15.0,4,810435.5471688895,Consumer Goods,East Africa,Baa2
15547,0.42181689405981027,1.1766244356616402,73015.26181959482,462235.87822084484,10.786759564082239,15.0,2,818298.0996115365,Telecommunications,West Africa,Caa2
